vendor_account_nb,Max_final_score_date,Min_data_clctn_start_date,NM1_discount_pc,NM1_score_qt,NM1_channel_cd,NM1_rate_state_abbr_nm
23482438,2021-02-12,2020-10-02,28,139,EA,TN
99523881,2021-02-23,2020-10-05,25,152,EA,TN
70182745,2021-02-23,2020-10-05,28,135,EA,TN
74909176,2021-02-23,2020-10-05,0,998,EA,TN
34881952,2021-02-16,2020-10-05,31,116,EA,TN
55228974,2021-02-24,2020-10-05,0,998,IA,TN
39800560,2021-02-16,2020-10-05,25,148,EA,TN
30747674,2021-02-16,2020-10-06,15,0,EA,TN
57012457,2021-02-18,2020-10-07,32,106,EA,TN
90116748,2021-02-17,2020-10-07,32,109,EA,TN
52679836,2021-03-02,2020-10-07,25,146,IA,TN
99883119,2021-02-23,2020-10-08,25,146,EA,TN
60686948,2021-02-19,2020-10-09,25,145,EA,TN
87432854,2021-02-19,2020-10-09,0,998,EA,TN
72702673,2021-02-25,2020-10-12,25,153,IA,TN
33812339,2021-02-23,2020-10-13,25,153,EA,TN
36047155,2021-02-24,2020-10-13,21,162,EA,TN
72277317,2021-02-23,2020-10-13,0,998,EA,TN
98466085,2021-03-04,2020-10-14,32,100,EA,TN
14374023,2021-02-24,2020-10-14,5,192,EA,TN
79641651,2021-02-25,2020-10-15,21,158,EA,TN
86355769,2021-02-25,2020-10-15,28,138,EA,TN
63998639,2021-02-25,2020-10-15,12,167,IA,TN
22161976,2021-02-26,2020-10-16,31,113,EA,TN
51275079,2021-02-26,2020-10-16,21,156,EA,TN
98768968,2021-02-26,2020-10-16,29,129,EA,TN
40021042,2021-03-02,2020-10-19,28,135,EA,TN
44183762,2021-03-02,2020-10-19,21,161,EA,TN
67196281,2021-03-03,2020-10-21,32,105,EA,TN
42359408,2021-03-03,2020-10-21,25,145,EA,TN
54763818,2021-03-03,2020-10-21,28,136,EA,TN
97833472,2021-03-03,2020-06-11,29,127,EA,TN
11434626,2021-03-04,2020-10-21,0,998,EA,TN
68555360,2021-03-04,2020-10-22,25,153,EA,TN
66728533,2021-03-04,2020-10-22,40,55,EA,TN
33595055,2020-11-16,2020-11-13,0,0,EA,TN
79829789,2020-12-01,2020-11-25,0,0,EA,TN
40396331,2021-02-19,2020-10-09,0,998,EA,TN
78658596,2021-01-22,2020-08-17,21,158,EA,TN
93238967,2021-01-22,2020-08-17,0,998,EA,TN
62519319,2021-01-19,2020-06-16,28,140,EA,TN
38627264,2021-01-19,2020-06-16,28,138,EA,TN
30004026,2021-01-19,2020-06-16,28,134,EA,TN
65143701,2020-11-17,2020-07-05,32,108,EA,TN
28379380,2021-02-17,2020-10-02,25,154,EA,AZ
64234649,2021-02-17,2020-10-02,0,998,EA,AZ
79855547,2021-02-17,2020-10-02,31,120,EA,AZ
91448732,2020-10-26,2020-06-10,29,133,EA,AZ
46311662,2020-11-06,2020-06-29,40,59,EA,AZ
93987508,2020-11-24,2020-07-22,25,150,EA,AZ
53618931,2020-11-24,2020-07-22,29,128,EA,AZ
90001278,2020-12-22,2020-07-16,35,91,EA,AZ
98481065,2020-12-29,2020-07-21,35,76,EA,AZ
60529496,2020-12-29,2020-07-21,40,48,EA,AZ
56536186,2020-12-22,2020-07-20,31,113,IA,AZ
16156081,2020-12-30,2020-07-09,28,135,IA,AZ
74166348,2020-12-30,2020-07-09,29,130,IA,AZ
60363355,2021-01-12,2020-09-15,28,134,IA,AZ
26408766,2021-02-22,2020-09-28,29,129,IA,AZ
39541807,2021-02-18,2020-10-10,31,121,EA,AZ
72586908,2021-02-18,2020-10-09,0,998,EA,AZ
29055262,2021-03-01,2020-10-09,31,121,EA,AZ
60149460,2021-03-02,2020-10-07,29,133,EA,AZ
30985973,2021-02-18,2020-09-22,29,126,EA,AZ
76788234,2021-02-18,2020-09-22,29,125,EA,AZ
62165630,2020-11-17,2020-06-12,29,127,EA,AZ
63707892,2020-12-03,2020-06-30,25,148,EA,AZ
14571710,2020-12-17,2020-06-29,29,128,EA,AZ
81259817,2020-10-09,2020-06-23,31,123,IA,AZ
41269072,2020-10-09,2020-06-23,29,131,IA,AZ
13224464,2020-10-09,2020-06-23,21,164,IA,AZ
58052433,2021-02-26,2020-10-05,31,121,EA,AZ
72816714,2021-01-11,2020-09-30,29,131,EA,AZ
69088067,2021-01-11,2020-09-30,25,153,EA,AZ
37347353,2021-01-11,2020-09-30,31,120,EA,AZ
38320911,2021-01-11,2020-09-30,35,81,EA,AZ
52912227,2021-01-29,2020-08-21,10,997,EA,AZ
71067712,2021-03-04,2020-10-08,40,40,IA,AZ
33687451,2020-10-06,2020-06-27,25,145,IA,AZ
94275761,2020-11-30,2020-07-09,12,173,IA,AZ
86556178,2020-12-03,2020-07-07,25,149,EA,AZ
31618516,2021-01-05,2020-10-09,32,97,EA,AZ
18207879,2021-01-15,2020-08-19,25,145,EA,AZ
74502254,2021-01-19,2020-10-06,40,23,EA,AZ
18959318,2021-02-01,2020-09-11,12,167,EA,AZ
43345253,2020-12-21,2020-06-08,12,178,EA,AZ
73669685,2021-02-19,2020-07-06,40,58,IA,AZ
78747620,2020-10-26,2020-10-22,0,0,EA,AZ
52413866,2020-10-26,2020-10-22,0,0,EA,AZ
58237521,2020-10-13,2020-07-07,29,128,IA,AZ
94215497,2020-10-13,2020-07-07,25,148,IA,AZ
48010615,2020-11-05,2020-11-04,0,0,EA,AZ
31107837,2020-10-21,2020-06-09,10,0,EA,AZ
82962811,2020-11-10,2020-06-09,32,101,EA,AZ
59445997,2020-10-26,2020-06-10,29,132,IA,AZ
76445106,2020-10-26,2020-06-10,28,135,IA,AZ
66380185,2020-11-09,2020-06-11,35,63,IA,AZ
70184854,2020-10-26,2020-06-12,35,82,EA,AZ
45477621,2020-10-26,2020-06-12,25,154,EA,AZ
74143797,2020-10-29,2020-06-15,12,176,IA,AZ
78452506,2020-10-28,2020-06-16,29,133,EA,AZ
80948524,2020-10-28,2020-06-16,40,55,EA,AZ
95535241,2020-10-28,2020-06-16,21,162,EA,AZ
32035492,2020-10-28,2020-06-16,40,57,EA,AZ
72250566,2020-10-30,2020-06-16,29,129,EA,AZ
24138801,2020-11-06,2020-06-18,40,54,EA,AZ
86061875,2020-11-03,2020-06-18,28,140,IA,AZ
57036753,2020-11-03,2020-06-18,29,128,IA,AZ
52810952,2020-11-12,2020-06-19,21,155,EA,AZ
21662399,2020-11-12,2020-06-19,32,101,EA,AZ
51158561,2020-12-01,2020-08-24,0,0,EA,AZ
99355663,2020-11-03,2020-06-20,31,121,EA,AZ
59568331,2020-11-03,2020-06-20,0,998,EA,AZ
83236387,2020-11-09,2020-06-24,5,188,IA,AZ
58026179,2020-11-06,2020-06-25,12,174,EA,AZ
56057121,2020-12-01,2020-06-27,31,112,EA,AZ
30945617,2020-11-10,2020-06-29,21,158,IA,AZ
21034032,2020-11-10,2020-06-29,32,104,IA,AZ
18194236,2020-11-20,2020-06-30,31,112,EA,AZ
42706698,2020-11-16,2020-06-30,12,172,IA,AZ
20227888,2020-11-16,2020-06-30,12,176,IA,AZ
62300848,2020-11-13,2020-07-01,40,31,IA,AZ
54925420,2020-11-24,2020-07-02,35,63,EA,AZ
65052572,2020-11-18,2020-07-05,28,141,IA,AZ
37291549,2020-11-18,2020-07-05,28,140,IA,AZ
41102928,2020-11-18,2020-07-05,31,118,IA,AZ
30557015,2020-12-01,2020-07-06,28,141,IA,AZ
59141624,2020-12-22,2020-07-06,21,161,EA,AZ
75659582,2020-12-07,2020-07-06,21,159,EA,AZ
52949539,2020-12-07,2020-07-06,5,191,EA,AZ
38746517,2020-11-19,2020-07-07,32,110,EA,AZ
52218385,2020-11-20,2020-07-07,31,113,EA,AZ
14839184,2020-11-20,2020-07-08,12,168,EA,AZ
80026711,2020-11-20,2020-07-08,0,998,EA,AZ
68282619,2020-12-17,2020-07-09,32,100,EA,AZ
44540705,2020-12-04,2020-07-09,21,156,IA,AZ
86247536,2020-11-24,2020-08-10,29,130,IA,AZ
33639873,2020-11-24,2020-08-10,31,122,IA,AZ
34392579,2020-11-30,2020-07-14,31,122,EA,AZ
99722629,2020-12-01,2020-07-14,28,142,EA,AZ
39688066,2020-12-01,2020-07-14,0,998,EA,AZ
90749426,2020-12-01,2020-07-14,10,0,IA,AZ
12944978,2020-12-15,2020-07-15,31,121,IA,AZ
96809783,2020-12-01,2020-07-15,32,108,EA,AZ
42523794,2020-12-07,2020-07-16,21,157,EA,AZ
74131460,2020-12-22,2020-07-17,31,114,IA,AZ
56385155,2020-12-22,2020-07-17,0,998,IA,AZ
57697046,2020-12-02,2020-07-20,12,171,EA,AZ
21049203,2020-12-16,2020-08-21,32,97,EA,AZ
95564183,2020-12-08,2020-07-22,32,109,EA,AZ
29814642,2020-12-29,2020-07-23,31,119,IA,AZ
53524794,2020-12-29,2020-07-23,0,998,IA,AZ
35180399,2020-12-07,2020-07-23,32,98,EA,AZ
27974297,2020-12-15,2020-07-25,25,144,IA,AZ
73530431,2020-12-11,2020-07-28,32,108,IA,AZ
36914609,2020-12-15,2020-07-30,28,137,IA,AZ
33178469,2020-12-15,2020-07-30,28,142,IA,AZ
85679571,2020-12-14,2020-07-30,25,152,EA,AZ
54643968,2020-12-29,2020-07-30,0,998,EA,AZ
71412542,2020-12-15,2020-07-30,29,129,IA,AZ
91544252,2020-12-15,2020-07-30,28,135,IA,AZ
51711655,2020-12-02,2020-08-13,0,0,IA,AZ
64000453,2020-12-29,2020-07-31,28,137,IA,AZ
99067238,2020-12-29,2020-07-31,29,132,IA,AZ
72058329,2020-12-15,2020-08-02,21,157,EA,AZ
66136271,2020-12-22,2020-08-03,28,140,IA,AZ
14511566,2020-12-29,2020-08-07,31,114,IA,AZ
89636531,2020-12-29,2020-08-07,31,113,IA,AZ
18312931,2020-12-29,2020-08-07,28,139,IA,AZ
62119422,2020-12-22,2020-08-07,31,113,EA,AZ
17044109,2020-12-22,2020-08-07,0,998,EA,AZ
99304673,2020-12-29,2020-08-10,31,119,EA,AZ
36089433,2020-12-29,2020-08-10,0,998,EA,AZ
43500664,2020-12-28,2020-08-11,28,140,IA,AZ
83221345,2021-01-12,2020-08-12,21,162,EA,AZ
82741297,2021-01-04,2020-08-12,32,111,EA,AZ
72291135,2021-01-12,2020-08-12,29,129,EA,AZ
70378599,2021-01-12,2020-08-12,32,107,EA,AZ
10493834,2021-01-05,2020-08-14,28,140,EA,AZ
89659797,2021-01-12,2020-08-14,29,125,EA,AZ
58410447,2020-12-29,2020-08-14,29,126,IA,AZ
36221246,2020-12-29,2020-08-14,29,131,IA,AZ
20541332,2021-01-05,2020-08-15,28,135,EA,AZ
59657911,2021-01-15,2020-08-18,0,997,EA,AZ
11047352,2021-01-04,2020-08-18,25,144,IA,AZ
77070357,2021-01-07,2020-08-18,29,132,IA,AZ
23681346,2020-12-31,2020-08-18,25,152,EA,AZ
25743631,2020-12-31,2020-08-18,25,153,EA,AZ
98893553,2020-12-31,2020-08-18,0,998,EA,AZ
36027651,2020-12-31,2020-08-18,0,998,EA,AZ
98288985,2020-12-31,2020-08-18,29,133,EA,AZ
85421256,2020-12-31,2020-08-18,40,56,EA,AZ
17110376,2021-01-05,2020-08-19,28,134,EA,AZ
81781091,2021-01-05,2020-08-21,28,140,IA,AZ
88178783,2021-01-05,2020-08-21,32,110,IA,AZ
64516206,2021-01-05,2020-08-21,25,153,IA,AZ
10212795,2021-01-05,2020-08-21,25,146,IA,AZ
74535213,2021-01-06,2020-08-24,29,127,EA,AZ
47871093,2021-01-06,2020-08-24,29,133,EA,AZ
30188527,2021-01-06,2020-08-24,32,107,EA,AZ
10298954,2021-01-20,2020-08-24,31,112,IA,AZ
69430945,2021-01-07,2020-08-24,32,104,IA,AZ
95340478,2021-01-07,2020-08-25,0,998,EA,AZ
81384561,2021-01-07,2020-08-25,28,142,EA,AZ
32405021,2020-09-03,2020-08-25,0,0,IA,AZ
58521568,2021-01-15,2020-08-25,28,134,IA,AZ
37464485,2021-02-02,2020-08-26,28,143,EA,AZ
62651345,2021-01-11,2020-09-08,35,88,EA,AZ
99141489,2021-02-11,2020-08-28,31,120,IA,AZ
41121280,2021-02-11,2020-08-28,29,130,IA,AZ
50247535,2021-02-11,2020-08-28,31,115,IA,AZ
61027567,2021-01-15,2020-09-01,28,136,IA,AZ
23057502,2021-01-15,2020-09-01,25,151,IA,AZ
65467231,2021-01-14,2020-09-04,25,152,EA,AZ
11462608,2021-01-14,2020-09-04,25,146,EA,AZ
14236902,2021-01-20,2020-09-08,32,111,IA,AZ
93431639,2021-01-26,2020-09-08,10,997,EA,AZ
66190802,2021-01-20,2020-09-08,25,148,EA,AZ
32633163,2021-01-20,2020-09-08,31,120,EA,AZ
47759734,2021-01-20,2020-09-08,28,137,EA,AZ
28505111,2021-01-20,2020-09-08,28,137,EA,AZ
44142345,2021-02-16,2020-09-10,21,161,IA,AZ
61153941,2021-02-16,2020-09-10,25,144,IA,AZ
72899934,2021-01-26,2020-09-10,35,73,IA,AZ
51866064,2021-01-26,2020-09-14,31,116,EA,AZ
23596995,2021-01-28,2020-09-14,29,127,IA,AZ
18838011,2021-01-26,2020-09-15,29,126,EA,AZ
15212682,2021-01-28,2020-09-18,21,158,EA,AZ
61610716,2021-01-28,2020-09-18,31,120,EA,AZ
64805281,2021-01-29,2020-09-18,21,164,IA,AZ
34164616,2021-02-04,2020-09-21,32,108,EA,AZ
22706594,2021-02-05,2020-09-21,0,998,IA,AZ
17223018,2021-02-05,2020-09-21,0,998,IA,AZ
59923907,2021-02-02,2020-09-21,21,163,IA,AZ
33654707,2021-02-09,2020-09-22,12,172,EA,AZ
52071645,2021-02-02,2020-09-23,0,998,EA,AZ
99569790,2021-02-02,2020-09-23,0,998,EA,AZ
33575749,2021-02-02,2020-09-23,0,998,EA,AZ
74987778,2021-02-02,2020-09-23,5,183,EA,AZ
14847059,2021-02-09,2020-09-23,28,141,EA,AZ
54948220,2021-02-02,2020-09-23,25,145,IA,AZ
43941438,2021-02-16,2020-10-05,21,155,IA,AZ
14239374,2021-02-16,2020-10-05,32,107,IA,AZ
50437434,2021-02-04,2020-09-25,0,998,EA,AZ
41105934,2021-02-09,2020-09-28,29,132,EA,AZ
97086414,2021-02-24,2020-09-28,31,120,EA,AZ
87385343,2021-02-16,2020-09-30,35,70,IA,AZ
84294895,2021-02-09,2020-09-30,25,148,EA,AZ
96146224,2021-02-09,2020-09-30,28,142,EA,AZ
54840174,2021-02-11,2020-09-30,31,119,IA,AZ
24513257,2021-02-11,2020-10-01,29,126,EA,AZ
71277197,2021-02-12,2020-10-02,12,173,IA,AZ
28623861,2021-02-16,2020-10-05,5,188,EA,AZ
34214482,2021-02-18,2020-10-05,32,109,EA,AZ
42211858,2021-02-24,2020-10-05,12,171,EA,AZ
15892467,2021-03-02,2020-10-07,25,145,EA,AZ
56863715,2021-03-04,2020-10-08,0,998,EA,AZ
73861615,2021-02-19,2020-10-09,0,998,EA,AZ
88274174,2021-02-25,2020-10-12,0,998,IA,AZ
86528985,2021-02-23,2020-10-12,12,179,EA,AZ
85263174,2021-02-23,2020-10-12,25,145,EA,AZ
59938750,2020-11-19,2020-10-12,0,0,EA,AZ
10849640,2021-02-23,2020-10-12,12,175,EA,AZ
79452445,2021-03-03,2020-10-13,10,0,EA,AZ
77417233,2021-02-26,2020-10-16,31,121,EA,AZ
28235642,2021-03-02,2020-10-19,2,208,EA,AZ
99383592,2021-03-03,2020-10-21,31,121,EA,AZ
44141842,2020-10-28,2020-10-27,0,0,EA,AZ
77465687,2020-11-20,2020-11-18,0,0,IA,AZ
74117640,2020-12-03,2020-12-01,0,0,IA,AZ
61416379,2021-02-25,2021-02-23,10,997,IA,AZ
76825132,2020-10-14,2020-07-15,21,161,IA,CO
34716527,2020-10-29,2020-07-17,29,133,EA,CO
52141662,2021-01-28,2020-08-12,29,127,IA,CO
69032136,2020-12-08,2020-07-30,29,129,EA,CO
65703143,2020-09-30,2020-06-17,28,136,IA,CO
84293161,2020-09-30,2020-06-17,0,998,IA,CO
85678545,2020-10-07,2020-06-07,21,161,EA,CO
12142703,2020-10-20,2020-06-15,25,153,EA,CO
27300465,2020-10-20,2020-06-18,32,108,EA,CO
57607228,2020-10-20,2020-06-18,32,111,EA,CO
75891096,2020-10-30,2020-06-24,35,71,IA,CO
86952802,2020-10-30,2020-06-24,35,75,IA,CO
58763873,2021-03-04,2020-07-20,10,0,IA,CO
71042754,2021-03-04,2020-07-20,31,121,IA,CO
65713496,2020-11-30,2020-07-15,29,131,EA,CO
20757281,2021-01-05,2020-06-26,32,103,IA,CO
45334312,2021-03-04,2020-09-09,29,133,IA,CO
48713418,2021-02-24,2020-06-22,25,146,EA,CO
28021504,2020-12-01,2020-07-06,40,50,IA,CO
32885873,2020-12-07,2020-07-08,40,62,IA,CO
14873463,2020-12-07,2020-07-08,40,55,IA,CO
70146876,2020-09-29,2020-06-15,25,152,IA,CO
25434578,2020-12-02,2020-08-17,31,124,IA,CO
19091796,2020-12-01,2020-08-18,35,92,EA,CO
23013015,2020-12-01,2020-08-18,31,119,EA,CO
72981437,2020-10-26,2020-06-09,0,998,IA,CO
67421725,2020-12-02,2020-12-01,0,0,IA,CO
66769355,2020-12-15,2020-07-01,40,62,IA,CO
74511930,2020-08-21,2020-08-17,28,138,IA,CO
74584197,2020-08-21,2020-08-17,40,56,IA,CO
92234402,2020-10-22,2020-10-21,0,0,IA,CO
75240333,2020-12-23,2020-08-12,25,147,IA,CO
30862875,2020-10-29,2020-06-09,35,78,IA,CO
24027988,2020-11-02,2020-06-12,0,998,EA,CO
80598658,2020-12-31,2020-08-19,31,121,EA,CO
23920676,2021-01-04,2020-06-19,28,141,IA,CO
37748371,2021-01-08,2020-09-24,28,141,IA,CO
83147091,2021-01-08,2020-08-24,31,121,EA,CO
30957582,2020-11-23,2020-08-24,32,99,IA,CO
61248554,2021-01-12,2020-08-26,0,998,EA,CO
34037502,2021-01-15,2020-09-02,29,129,IA,CO
69098158,2021-01-15,2020-09-02,0,998,IA,CO
80386516,2021-01-20,2020-09-24,32,111,IA,CO
59855528,2021-01-21,2020-09-10,32,108,EA,CO
85926574,2020-11-23,2020-07-08,32,104,IA,CO
68240142,2020-11-24,2020-07-28,35,64,EA,CO
94399861,2020-11-24,2020-07-15,29,129,IA,CO
76247883,2020-12-08,2020-06-30,21,157,IA,CO
60896844,2020-11-19,2020-11-18,0,0,IA,CO
82066508,2020-12-15,2020-08-07,40,58,IA,CO
26017688,2020-12-02,2020-07-08,28,135,IA,CO
90499304,2021-02-04,2020-09-09,40,23,IA,CO
18477742,2021-02-09,2020-10-05,35,70,EA,CO
55262544,2021-02-09,2020-10-05,35,71,EA,CO
63686989,2021-02-11,2020-09-25,31,124,IA,CO
25115925,2021-02-12,2020-10-15,25,152,IA,CO
73989826,2021-02-12,2020-10-15,32,108,IA,CO
98503537,2021-02-12,2020-10-15,21,165,IA,CO
77682384,2021-02-12,2020-10-15,32,97,IA,CO
63148799,2020-12-29,2020-07-27,25,149,IA,CO
85257641,2021-02-23,2020-10-08,29,126,EA,CO
68501423,2020-12-22,2020-09-09,31,117,IA,CO
32248819,2020-12-22,2020-09-09,28,138,IA,CO
64514299,2020-12-22,2020-09-09,40,39,IA,CO
86363596,2020-12-22,2020-09-09,31,120,IA,CO
99214481,2021-02-23,2020-09-07,31,124,IA,CO
29085783,2021-02-25,2020-10-02,29,127,IA,CO
44331322,2021-02-25,2020-10-02,35,80,IA,CO
80194063,2021-02-23,2020-10-14,29,125,IA,CO
33016184,2021-03-01,2020-09-14,28,139,IA,CO
20347039,2020-11-02,2020-09-14,0,0,IA,CO
69645940,2021-03-01,2020-10-08,28,141,IA,CO
73144149,2020-12-29,2020-07-31,32,101,IA,CO
83796634,2020-12-29,2020-07-31,28,139,IA,CO
46871864,2020-12-29,2020-09-28,29,132,IA,CO
67695678,2020-12-29,2020-07-01,0,998,IA,CO
86566253,2020-12-29,2020-07-01,28,134,IA,CO
19644091,2021-01-12,2020-07-29,40,49,IA,CO
19148240,2021-01-12,2020-07-29,31,113,IA,CO
25297814,2021-01-12,2020-07-29,35,90,IA,CO
90611982,2021-02-10,2020-08-27,32,109,IA,CO
82314300,2021-02-10,2020-08-27,31,123,IA,CO
94000154,2021-01-15,2020-10-19,29,133,IA,CO
46688223,2021-01-15,2020-10-19,25,150,IA,CO
48838142,2021-01-29,2020-08-14,40,55,IA,CO
52231361,2020-11-30,2020-11-24,0,0,IA,CO
61639241,2021-01-20,2020-08-19,29,132,IA,CO
93685593,2021-01-20,2020-06-09,25,146,IA,CO
30595560,2021-01-26,2020-09-10,10,997,IA,CO
83090742,2021-02-12,2020-10-05,12,168,IA,CO
90678595,2021-02-12,2020-10-05,21,156,IA,CO
70597491,2021-01-25,2020-08-25,32,108,EA,CO
90193337,2021-01-25,2020-08-25,0,998,EA,CO
19880266,2021-01-27,2020-09-14,35,75,IA,CO
61919012,2020-10-06,2020-06-18,25,148,IA,CO
10462697,2021-02-02,2020-07-15,29,131,IA,CO
93102177,2021-02-03,2020-09-22,0,998,IA,CO
95122394,2021-02-16,2020-09-15,29,131,IA,CO
35776445,2021-02-09,2020-08-21,29,131,IA,CO
66642500,2021-02-09,2020-08-21,29,133,IA,CO
54435438,2021-02-09,2020-08-21,25,150,IA,CO
70021468,2021-02-15,2020-09-11,29,131,IA,CO
66588205,2021-02-15,2020-09-11,0,998,IA,CO
47500234,2020-08-14,2020-07-01,0,0,EA,CO
86543397,2020-08-14,2020-07-01,0,0,EA,CO
35375998,2021-03-02,2020-10-29,31,112,EA,CO
16141867,2021-02-17,2020-10-02,40,52,IA,CO
89191425,2020-09-18,2020-09-11,25,151,IA,CO
37427734,2020-09-23,2020-09-11,0,0,IA,CO
89711872,2021-02-25,2020-11-23,40,58,EA,CO
66446082,2020-09-16,2020-08-13,0,0,IA,CO
26308630,2020-09-16,2020-08-13,0,0,IA,CO
44157402,2020-10-12,2020-06-18,31,113,IA,CO
26845993,2020-10-12,2020-06-18,0,998,IA,CO
87171310,2020-12-15,2020-07-20,2,197,IA,CO
79060183,2020-12-15,2020-07-20,0,998,IA,CO
44847336,2020-12-15,2020-07-20,25,144,IA,CO
99245058,2020-12-22,2020-08-31,32,108,IA,CO
73207832,2020-12-22,2020-08-31,29,126,IA,CO
91765852,2021-02-26,2021-02-25,28,138,IA,CO
46251737,2020-11-16,2020-11-16,0,0,IA,CO
60470135,2020-10-30,2020-07-21,25,145,IA,CO
47872011,2020-12-07,2020-07-23,29,126,IA,CO
43123790,2020-12-07,2020-07-23,32,109,IA,CO
63854331,2020-11-17,2020-06-09,25,149,IA,CO
60045586,2020-11-17,2020-06-09,25,147,IA,CO
84898546,2020-11-17,2020-06-23,25,152,IA,CO
96233442,2021-01-20,2020-09-09,28,138,IA,CO
19442298,2021-01-20,2020-09-09,28,141,IA,CO
32579657,2020-11-19,2020-08-03,25,146,EA,CO
57515780,2020-11-20,2020-08-18,28,137,EA,CO
10777240,2021-01-26,2020-09-01,28,137,IA,CO
34566262,2020-11-25,2020-07-02,25,147,IA,CO
11521526,2020-12-15,2020-06-11,40,13,EA,CO
84769218,2020-12-04,2020-07-06,40,49,IA,CO
82631243,2021-02-16,2020-07-29,29,126,IA,CO
11690440,2020-10-14,2020-10-12,0,0,EA,CO
95502604,2021-02-25,2020-11-20,29,129,IA,CO
95102103,2020-12-18,2020-06-20,32,110,IA,CO
24924569,2020-12-18,2020-06-20,32,106,IA,CO
19074223,2020-12-17,2020-09-01,28,135,EA,CO
24931400,2021-01-06,2020-10-09,21,156,IA,CO
61089189,2020-12-23,2020-06-10,29,127,EA,CO
93903969,2020-12-29,2020-07-27,25,146,IA,CO
52154763,2021-01-05,2020-06-08,25,148,IA,CO
72640888,2021-01-05,2020-06-08,21,155,IA,CO
41512304,2021-01-12,2020-08-07,28,136,EA,CO
92596065,2021-01-05,2020-10-08,28,134,IA,CO
59543876,2021-01-14,2020-09-15,28,135,IA,CO
29011967,2021-01-08,2020-06-18,5,187,EA,CO
60517175,2021-01-12,2020-06-09,0,998,EA,CO
73512874,2021-01-12,2020-09-11,40,14,IA,CO
33480481,2021-01-12,2020-09-11,35,79,IA,CO
81398622,2021-01-13,2020-08-07,31,116,EA,CO
80630829,2021-01-20,2020-08-27,25,145,IA,CO
19851359,2021-02-09,2020-09-02,31,114,EA,CO
54505184,2021-01-19,2020-06-18,29,129,EA,CO
25141467,2021-01-19,2020-09-01,29,133,IA,CO
83470835,2021-01-28,2020-06-30,25,152,IA,CO
87736214,2021-01-26,2020-08-14,35,88,EA,CO
47585516,2021-03-04,2020-08-05,32,102,EA,CO
45100223,2020-08-24,2020-08-21,0,0,IA,CO
81909074,2021-02-16,2020-10-16,32,100,IA,CO
49930596,2020-11-17,2020-09-26,0,0,IA,CO
77496472,2020-10-07,2020-06-08,21,158,IA,CO
77528199,2021-02-25,2020-08-21,29,125,IA,CO
64051350,2021-03-02,2020-09-15,40,52,EA,CO
73641017,2021-03-02,2020-10-20,29,127,IA,CO
50072624,2021-02-25,2020-09-18,31,122,IA,CO
99387037,2021-03-03,2020-06-08,29,127,IA,CO
75767845,2021-03-01,2020-10-09,29,133,IA,CO
79180351,2021-03-01,2020-08-28,31,116,IA,CO
76804276,2020-10-29,2020-07-27,29,133,IA,CO
24996042,2020-10-13,2020-07-13,21,157,IA,CO
56256238,2020-10-13,2020-07-13,2,210,IA,CO
16037845,2020-10-27,2020-06-11,25,145,IA,CO
19438825,2020-10-16,2020-06-12,25,147,IA,CO
27624492,2020-10-16,2020-06-12,28,137,IA,CO
53508405,2020-11-13,2020-07-27,32,108,IA,CO
99337381,2021-01-25,2020-08-27,31,114,IA,CO
84555372,2020-11-10,2020-08-10,25,149,IA,CO
97721272,2021-01-12,2020-08-17,35,73,IA,CO
43505562,2020-10-16,2020-10-15,0,0,IA,CO
45751452,2020-10-21,2020-07-20,29,128,IA,CO
19900379,2020-10-28,2020-07-27,25,147,IA,CO
92589535,2021-01-19,2020-07-28,29,130,IA,CO
37961868,2020-10-27,2020-06-06,28,139,EA,CO
99543485,2020-11-13,2020-07-13,31,114,IA,CO
40734890,2020-11-13,2020-07-13,31,114,IA,CO
76987292,2020-09-30,2020-06-06,0,0,IA,CO
86745965,2020-10-23,2020-06-08,12,179,IA,CO
36411767,2020-10-20,2020-07-21,35,64,IA,CO
11180917,2020-10-20,2020-07-21,29,132,IA,CO
83411870,2020-10-20,2020-06-08,0,998,EA,CO
56077591,2020-10-20,2020-06-08,12,168,EA,CO
52903038,2020-10-27,2020-06-08,28,142,EA,CO
20365177,2020-11-13,2020-06-08,25,144,EA,CO
44846148,2020-11-06,2020-07-01,35,93,EA,CO
20456165,2020-11-06,2020-07-01,29,133,EA,CO
54772411,2020-10-26,2020-06-08,29,130,EA,CO
99970378,2020-10-22,2020-06-08,25,150,IA,CO
99344461,2020-10-27,2020-06-08,21,164,IA,CO
76644354,2020-11-04,2020-06-08,28,139,IA,CO
79223198,2020-10-22,2020-06-08,21,164,IA,CO
44359733,2020-10-22,2020-06-08,25,154,IA,CO
44350138,2020-10-26,2020-06-09,21,161,IA,CO
74465128,2020-10-28,2020-07-08,32,94,EA,CO
68600355,2020-12-01,2020-06-09,21,158,EA,CO
25265898,2020-11-02,2020-06-09,31,112,IA,CO
84645167,2020-11-02,2020-06-09,29,132,IA,CO
58874466,2020-10-27,2020-06-10,28,140,IA,CO
58500601,2020-10-27,2020-06-10,25,149,IA,CO
87877802,2020-11-02,2020-06-11,31,115,IA,CO
43327172,2020-11-03,2020-06-11,21,165,IA,CO
10193404,2020-10-27,2020-06-11,32,101,IA,CO
15088432,2020-11-03,2020-06-11,40,54,IA,CO
14787438,2020-11-03,2020-06-11,32,110,IA,CO
74888731,2020-11-03,2020-06-11,29,128,IA,CO
